2021,1º,Top 10,Conglomerado,0000000 ,PAN (conglomerado),245,28,2185,1182,586,3953,8907890,3543823,,,
2021,1º,Grupo Secundário,Conglomerado,0000000 ,PARANÁ BANCO (conglomerado),228,46,111,252,19,382,485854,9678,,,
2021,1º,Grupo Secundário,Banco/financeira,03311443,PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A., ,6,3,0,9,3843,0,03311443,S4,PARATI - CFI S.A.
2021,1º,Grupo Secundário,Banco/financeira,43180355,PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO,12,90,81,36,16,133,6279057,43180355,S4,PERNAMBUCANAS
2021,1º,Grupo Secundário,Conglomerado,0000000 ,PINE (conglomerado), ,0,0,1,1,12831,10476,2993,,,
2021,1º,Grupo Secundário,Conglomerado,0000000 ,PORTO SEGURO (conglomerado),29,12,80,114,64,258,2747125, ,,,
2021,1º,Grupo Secundário,Banco/financeira,01800019,PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO, ,29,43,15,87,228987,3382,01800019,S4,PORTOCRED S.A. - CFI
2021,1º,Grupo Secundário,Banco/financeira,27351731,REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A., ,6,31,22,59,4979229,45,,,
2021,1º,Grupo Secundário,Conglomerado,0000000 ,RENDIMENTO (conglomerado), ,4,2,0,6,24379,20273,6735,,,
2021,1º,Grupo Secundário,Conglomerado,0000000 ,RODOBENS (conglomerado), ,2,2,1,5,13539,1620,12328,,,
2021,1º,Grupo Secundário,Conglomerado,0000000 ,SAFRA (conglomerado),281,53,896,793,399,2088,3182584,1451405,,,
2021,1º,Grupo Secundário,Banco/financeira,05503849,SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO, ,1,1,0,2,29195,1250,05503849,S4,SANTANA S.A. - CFI
2021,1º,Top 10,Conglomerado,0000000 ,SANTANDER (conglomerado),31,38,1611,3279,1706,6596,51331984,42880457,,,
2021,1º,Grupo Secundário,Banco/financeira,00122327,SANTINVEST S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS, ,1,2,0,3,14370,634,00122327,S4,SANTINVEST
2021,1º,Grupo Secundário,Banco/financeira,07747410,SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO, ,2,4,2,8,853173, ,07747410,S4,SAX S.A. CFI
2021,1º,Grupo Secundário,Conglomerado,0000000 ,SICREDI (conglomerado), ,0,0,1,1,5562671,5541402,177298,,,
2021,1º,Grupo Secundário,Banco/financeira,03881423,SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO, ,0,1,5,6,3398,1813,03881423,S4,SOCINAL S.A. CFI
2021,1º,Grupo Secundário,Conglomerado,0000000 ,SOFISA (conglomerado), ,25,17,26,68,314921,306391,14980,,,
2021,1º,Grupo Secundário,Conglomerado,0000000 ,SOROCRED (conglomerado), ,12,21,21,54,720886,1196,719752,,,
2021,1º,Grupo Secundário,Conglomerado,0000000 ,UBS (conglomerado), ,0,3,1,4,0,0, ,,,
2021,1º,Grupo Secundário,Banco/financeira,05192316,VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS, ,0,2,2,4,412934,1008,05192316,S4,VIA CERTA FINANCIADORA S.A. - CFI
2021,1º,Grupo Secundário,Conglomerado,0000000 ,VOLKSWAGEN (conglomerado), ,24,14,35,73,377032,1196,376129,,,
2021,1º,Grupo Secundário,Conglomerado,0000000 ,VOLVO (conglomerado), ,0,0,1,1,7736,88,7727,,,
2021,1º,Top 10,Conglomerado,0000000 ,VOTORANTIM (conglomerado),4,57,69,428,206,703,15074861,11512143,,,
2021,1º,Grupo Secundário,Conglomerado,0000000 ,WESTERN UNION (conglomerado), ,3,0,0,3,1,1, ,,,
2021,1º,Grupo Secundário,Banco/financeira,23862762,WILL FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO, ,16,15,17,48,1548186,1546806,23862762,S4,AVISTA S.A. CFI
2021,1º,Grupo Secundário,Conglomerado,0000000 ,YAMAHA MOTOR (conglomerado), ,6,4,7,17,197837,61,197782,,,
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,ABC-BRASIL (conglomerado), ,0,2,0,2,28022,26485,3921,,,
2021,2º,Demais bancos e financeiras,Conglomerado,0000000 ,AGIBANK (conglomerado),59,49,68,205,84,357,1142941,868256,,,
